component_id,node_count,user_count,merchant_count,transaction_count,transaction_value,chargeback_transactions,fraud_chargeback_transactions,chargeback_ratio,max_risk_score,identity_anomaly_transactions,repeated_chargeback_user_transactions,high_chargeback_merchant_transactions,network_risk_score,network_activity_flag
321,5,3,2,4,53170.55,0,0,0.0,2.0,0.0,0,0,1.0,1
322,8,5,3,7,44435.020000000004,4,2,0.5714285714285714,60.0,0.0,4,0,150.0,1
323,49,35,14,48,615137.04,9,2,0.1875,45.0,2.0,4,4,214.5,1
324,3,2,1,2,-3821.6399999999994,1,0,0.5,17.0,0.0,0,0,18.5,1
325,2,1,1,1,12833.41,0,0,0.0,0.0,0.0,0,0,0.0,0
326,3,2,1,2,33569.04,0,0,0.0,0.0,0.0,0,0,0.0,1
327,6,4,2,5,66776.91,0,0,0.0,8.0,0.0,0,0,4.0,1
328,15,11,4,14,189752.68,1,0,0.07142857142857142,15.0,2.0,0,0,27.5,1
329,4,3,1,3,36860.56,0,0,0.0,0.0,0.0,0,0,0.0,1
330,4,3,1,3,56111.57,0,0,0.0,0.0,0.0,0,0,0.0,1
331,3,2,1,2,43161.81,1,0,0.5,15.0,0.0,0,0,17.5,1
332,4,3,1,3,66611.47,0,0,0.0,3.0,0.0,0,0,1.5,1
333,3,2,1,2,12930.66,0,0,0.0,0.0,0.0,0,0,0.0,1
334,5,4,1,4,48664.57,0,0,0.0,0.0,0.0,0,0,0.0,1
335,4,3,1,3,52142.19,0,0,0.0,0.0,0.0,0,0,0.0,1
336,4,3,1,3,28312.33,2,0,0.6666666666666666,15.0,0.0,0,0,27.5,1
337,9,7,2,8,102922.51000000001,0,0,0.0,18.0,1.0,0,0,14.0,1
338,11,9,2,10,146465.44,3,2,0.3,65.0,0.0,1,7,148.5,1
339,15,12,3,14,198513.2,1,0,0.07142857142857142,15.0,0.0,0,0,17.5,1
340,8,6,2,7,90427.8,1,0,0.14285714285714285,15.0,1.0,0,0,22.5,1
341,3,2,1,2,31648.839999999997,1,0,0.5,18.0,0.0,0,0,19.0,1
342,11,9,2,10,95926.03,0,0,0.0,10.0,0.0,0,0,5.0,1
343,3,2,1,2,26924.300000000003,1,1,0.5,45.0,0.0,0,0,62.5,1
344,17,13,4,16,160412.77,2,0,0.125,32.0,3.0,0,0,51.0,1
345,4,3,1,3,47361.64,1,1,0.3333333333333333,50.0,0.0,0,0,65.0,1
346,3,2,1,2,13049.740000000002,0,0,0.0,0.0,0.0,0,0,0.0,1
347,13,9,4,12,133815.44,4,1,0.3333333333333333,45.0,0.0,2,0,102.5,1
348,6,5,1,5,53037.78,1,1,0.2,45.0,0.0,0,0,62.5,1
349,10,8,2,9,127024.73999999999,0,0,0.0,5.0,0.0,0,0,2.5,1
350,6,4,2,5,65870.56,0,0,0.0,0.0,0.0,0,0,0.0,1
351,18,13,5,17,197298.68,2,0,0.11764705882352941,18.0,0.0,0,0,29.0,1
352,5,3,2,4,49049.46,1,1,0.25,45.0,0.0,0,0,62.5,1
353,13,10,3,12,102371.04000000001,4,3,0.3333333333333333,55.0,1.0,0,4,174.5,1
354,17,13,4,16,162329.69,2,1,0.125,45.0,1.0,0,0,77.5,1
355,6,5,1,5,58132.880000000005,1,1,0.2,45.0,0.0,0,0,62.5,1
356,4,2,2,3,20617.23,0,0,0.0,0.0,0.0,0,0,0.0,1
357,14,9,5,13,147576.75,0,0,0.0,20.0,2.0,0,0,20.0,1
358,13,9,4,12,28124.06,0,0,0.0,15.0,1.0,0,0,12.5,1
359,16,13,3,15,136947.11,3,0,0.2,20.0,1.0,0,0,45.0,1
360,3,2,1,2,16745.010000000002,0,0,0.0,0.0,0.0,0,0,0.0,1
361,4,3,1,3,33841.75,0,0,0.0,0.0,0.0,0,0,0.0,1
362,3,2,1,2,18439.12,0,0,0.0,0.0,0.0,0,0,0.0,1
363,4,2,2,3,36234.66,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
364,3,2,1,2,-7861.91,1,0,0.5,15.0,0.0,0,0,17.5,1
365,15,10,5,14,174269.33000000002,3,2,0.21428571428571427,65.0,1.0,2,3,146.5,1
366,9,7,2,8,43588.69,0,0,0.0,0.0,0.0,0,0,0.0,1
367,8,5,3,7,87686.04000000001,1,0,0.14285714285714285,15.0,0.0,0,0,17.5,1
368,12,8,4,11,132909.09,0,0,0.0,15.0,1.0,0,0,12.5,1
369,29,20,9,28,244546.66,2,2,0.07142857142857142,45.0,7.0,0,0,137.5,1
370,9,7,2,8,44974.93,1,1,0.125,55.0,1.0,2,0,82.5,1
371,5,4,1,4,39313.729999999996,0,0,0.0,5.0,0.0,0,0,2.5,1
372,9,7,2,8,59958.1,2,0,0.25,50.0,2.0,1,5,75.0,1
373,3,2,1,2,14482.19,0,0,0.0,0.0,0.0,0,0,0.0,1
374,12,8,4,11,95787.6,1,0,0.09090909090909091,15.0,0.0,0,0,17.5,1
375,48,35,13,47,434789.05,11,2,0.23404255319148937,45.0,2.0,2,0,212.5,1
376,20,15,5,19,190341.11,2,1,0.10526315789473684,45.0,0.0,0,0,72.5,1
377,6,5,1,5,29631.309999999998,0,0,0.0,15.0,1.0,0,0,12.5,1
378,4,3,1,3,14001.34,0,0,0.0,0.0,0.0,0,0,0.0,1
379,2,1,1,1,8910.9,0,0,0.0,0.0,0.0,0,0,0.0,0
380,3,2,1,2,17694.58,1,0,0.5,15.0,0.0,0,0,17.5,1
381,2,1,1,1,4380.29,1,0,1.0,15.0,0.0,0,0,17.5,0
382,5,4,1,4,32109.839999999997,2,1,0.5,47.0,0.0,0,0,73.5,1
383,15,11,4,14,76087.62,0,0,0.0,2.0,0.0,0,0,1.0,1
384,8,6,2,7,67177.07,1,0,0.14285714285714285,15.0,0.0,0,0,17.5,1
385,7,6,1,6,51614.54,2,0,0.3333333333333333,15.0,0.0,0,0,27.5,1
386,4,3,1,3,28438.35,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
387,3,2,1,2,18373.65,0,0,0.0,0.0,0.0,0,0,0.0,1
388,4,3,1,3,31975.170000000002,0,0,0.0,3.0,0.0,0,0,1.5,1
389,5,4,1,4,38112.15,1,0,0.25,15.0,0.0,0,0,17.5,1
390,12,7,5,11,123091.23999999999,1,0,0.09090909090909091,15.0,0.0,0,0,17.5,1
391,11,8,3,10,107796.2,0,0,0.0,5.0,0.0,0,0,2.5,1
392,6,5,1,5,73923.42,0,0,0.0,0.0,0.0,0,0,0.0,1
393,2,1,1,1,16262.64,1,1,1.0,45.0,0.0,0,0,62.5,0
394,11,9,2,10,116104.65,1,1,0.1,45.0,1.0,0,0,67.5,1
395,26,19,7,25,310043.43,4,1,0.16,45.0,4.0,0,0,112.5,1
396,11,8,3,10,93927.78,2,1,0.2,45.0,0.0,0,0,72.5,1
397,3,2,1,2,15738.97,1,1,0.5,45.0,0.0,0,0,62.5,1
398,2,1,1,1,17855.84,0,0,0.0,0.0,0.0,0,0,0.0,0
399,10,7,3,9,52124.24,0,0,0.0,0.0,0.0,0,0,0.0,1
400,5,4,1,4,41491.75,2,0,0.5,15.0,0.0,0,0,27.5,1
401,3,2,1,2,40745.86,0,0,0.0,0.0,0.0,0,0,0.0,1
402,20,14,6,19,195590.05,3,2,0.15789473684210525,45.0,2.0,0,0,122.5,1
403,10,7,3,9,119318.11,0,0,0.0,15.0,2.0,0,0,17.5,1
404,2,1,1,1,9952.99,0,0,0.0,0.0,0.0,0,0,0.0,0
405,4,3,1,3,47262.619999999995,1,0,0.3333333333333333,18.0,0.0,0,0,19.0,1
406,13,9,4,12,62216.6,2,0,0.16666666666666666,15.0,1.0,0,0,32.5,1
407,3,2,1,2,31972.36,0,0,0.0,15.0,1.0,0,0,12.5,1
408,4,3,1,3,41023.39,0,0,0.0,15.0,1.0,0,0,12.5,1
409,3,2,1,2,27050.4,0,0,0.0,0.0,0.0,0,0,0.0,1
410,11,8,3,10,133087.18,0,0,0.0,23.0,5.0,0,0,36.5,1
411,6,4,2,5,90384.91,0,0,0.0,3.0,0.0,0,0,1.5,1
412,22,15,7,21,222907.23,2,0,0.09523809523809523,20.0,0.0,0,0,30.0,1
413,5,4,1,4,59068.259999999995,0,0,0.0,0.0,0.0,0,0,0.0,1
414,4,3,1,3,41319.15,0,0,0.0,3.0,0.0,0,0,1.5,1
415,4,3,1,3,51255.67,0,0,0.0,3.0,0.0,0,0,1.5,1
416,3,2,1,2,15983.37,0,0,0.0,0.0,0.0,0,0,0.0,1
417,4,3,1,3,41910.05,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
418,3,2,1,2,24297.460000000003,1,1,0.5,45.0,0.0,0,0,62.5,1
419,4,3,1,3,32587.190000000002,0,0,0.0,0.0,0.0,0,0,0.0,1
420,2,1,1,1,4221.18,0,0,0.0,0.0,0.0,0,0,0.0,0
421,6,5,1,5,63327.65,0,0,0.0,3.0,0.0,0,0,1.5,1
422,5,4,1,4,46032.350000000006,0,0,0.0,0.0,0.0,0,0,0.0,1
423,4,3,1,3,48392.98,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
424,2,1,1,1,23975.59,0,0,0.0,3.0,0.0,0,0,1.5,0
425,7,5,2,6,50139.78,1,0,0.16666666666666666,15.0,1.0,0,0,22.5,1
426,2,1,1,1,10799.0,0,0,0.0,0.0,0.0,0,0,0.0,0
427,3,2,1,2,13964.060000000001,0,0,0.0,0.0,0.0,0,0,0.0,1
428,18,13,5,17,226186.52,1,0,0.058823529411764705,20.0,1.0,0,0,25.0,1
429,3,2,1,2,30318.5,0,0,0.0,5.0,0.0,0,0,2.5,1
430,3,2,1,2,25193.98,0,0,0.0,0.0,0.0,0,0,0.0,1
431,5,4,1,4,45717.340000000004,1,0,0.25,15.0,0.0,0,0,17.5,1
432,23,18,5,22,270994.95,2,0,0.09090909090909091,38.0,1.0,0,0,44.0,1
433,6,5,1,5,52796.76,0,0,0.0,5.0,0.0,0,0,2.5,1
434,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
435,3,2,1,2,22377.920000000002,0,0,0.0,15.0,1.0,0,0,12.5,1
436,6,4,2,5,75605.55,1,0,0.2,15.0,0.0,0,0,17.5,1
437,25,19,6,24,213095.37,3,1,0.125,45.0,1.0,0,0,87.5,1
438,12,10,2,11,136756.73,3,2,0.2727272727272727,50.0,0.0,0,0,115.0,1
439,5,4,1,4,9354.3,1,0,0.25,15.0,0.0,0,0,17.5,1
440,4,3,1,3,38800.05,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
441,5,3,2,4,52104.35,1,0,0.25,15.0,0.0,0,0,17.5,1
442,5,4,1,4,26339.5,1,0,0.25,35.0,1.0,0,0,32.5,1
443,4,3,1,3,49378.69,0,0,0.0,0.0,0.0,0,0,0.0,1
444,3,2,1,2,0.0,1,0,0.5,25.0,0.0,1,0,27.5,1
445,3,2,1,2,27468.38,1,0,0.5,20.0,0.0,0,0,20.0,1
446,3,2,1,2,8238.17,0,0,0.0,0.0,0.0,0,0,0.0,1
447,4,3,1,3,43501.880000000005,0,0,0.0,15.0,1.0,0,0,12.5,1
448,4,3,1,3,45284.119999999995,0,0,0.0,0.0,0.0,0,0,0.0,1
449,11,9,2,10,148764.35,3,2,0.3,48.0,1.0,0,0,119.0,1
450,12,10,2,11,145785.8,0,0,0.0,5.0,0.0,0,0,2.5,1
451,12,9,3,11,105321.55,1,1,0.09090909090909091,45.0,0.0,0,0,62.5,1
452,4,2,2,3,42537.399999999994,0,0,0.0,0.0,0.0,0,0,0.0,1
453,5,4,1,4,58812.79,1,1,0.25,45.0,0.0,0,0,62.5,1
454,6,4,2,5,31538.35,0,0,0.0,0.0,0.0,0,0,0.0,1
455,15,11,4,14,163975.44,2,0,0.14285714285714285,20.0,4.0,0,0,50.0,1
456,9,7,2,8,85488.07,2,0,0.25,32.0,3.0,0,0,51.0,1
457,4,3,1,3,39586.14,1,0,0.3333333333333333,20.0,1.0,0,0,25.0,1
458,3,2,1,2,7640.01,0,0,0.0,0.0,0.0,0,0,0.0,1
459,6,5,1,5,78513.84,0,0,0.0,15.0,1.0,0,0,12.5,1
460,6,5,1,5,62639.0,1,1,0.2,50.0,0.0,0,0,65.0,1
461,27,21,6,26,280137.47,3,3,0.11538461538461539,65.0,1.0,2,0,167.5,1
462,6,5,1,5,37481.96,0,0,0.0,15.0,1.0,0,0,12.5,1
463,2,1,1,1,17989.56,0,0,0.0,0.0,0.0,0,0,0.0,0
464,18,12,6,17,115123.22,7,4,0.4117647058823529,55.0,0.0,2,3,236.5,1
465,5,4,1,4,53938.82000000001,1,0,0.25,15.0,0.0,0,0,17.5,1
466,13,9,4,12,110262.67,3,2,0.25,65.0,0.0,2,4,144.5,1
467,11,9,2,10,119528.55,1,0,0.1,15.0,0.0,0,0,17.5,1
468,3,2,1,2,36416.24,0,0,0.0,3.0,0.0,0,0,1.5,1
469,6,4,2,5,46037.26,1,1,0.2,45.0,0.0,0,0,62.5,1
470,4,3,1,3,43774.95,0,0,0.0,18.0,1.0,0,0,14.0,1
471,12,8,4,11,119187.84,1,0,0.09090909090909091,15.0,0.0,0,0,17.5,1
472,4,3,1,3,41596.0,0,0,0.0,20.0,1.0,0,0,15.0,1
473,3,2,1,2,22692.29,0,0,0.0,0.0,0.0,0,0,0.0,1
474,6,4,2,5,67862.89,1,0,0.2,15.0,1.0,0,0,22.5,1
475,6,5,1,5,77807.41,1,1,0.2,45.0,0.0,0,0,62.5,1
476,3,2,1,2,24522.899999999998,0,0,0.0,0.0,0.0,0,0,0.0,1
477,5,4,1,4,68177.61,1,1,0.25,45.0,0.0,0,0,62.5,1
478,3,1,2,2,20314.53,0,0,0.0,0.0,0.0,0,0,0.0,0
479,11,8,3,10,68995.03,1,0,0.1,30.0,0.0,0,0,25.0,1
480,37,28,9,36,357837.05,4,1,0.1111111111111111,55.0,4.0,3,0,132.5,1
481,3,2,1,2,33662.7,0,0,0.0,0.0,0.0,0,0,0.0,1
482,4,3,1,3,43886.69,1,0,0.3333333333333333,25.0,0.0,1,0,27.5,1
483,7,5,2,6,88547.93,0,0,0.0,2.0,0.0,0,0,1.0,1
484,9,7,2,8,87600.84,2,0,0.25,18.0,0.0,0,0,29.0,1
485,5,4,1,4,48892.549999999996,0,0,0.0,15.0,1.0,0,0,12.5,1
486,19,14,5,18,228196.97,3,1,0.16666666666666666,45.0,2.0,0,0,92.5,1
487,7,6,1,6,64887.54,2,1,0.3333333333333333,45.0,0.0,0,0,72.5,1
488,5,4,1,4,54805.99,0,0,0.0,15.0,1.0,0,0,12.5,1
489,3,2,1,2,36909.35,0,0,0.0,0.0,0.0,0,0,0.0,1
490,5,4,1,4,34187.57,0,0,0.0,8.0,0.0,0,0,4.0,1
491,7,5,2,6,39578.08,1,1,0.16666666666666666,45.0,0.0,0,0,62.5,1
492,4,3,1,3,40448.37,0,0,0.0,0.0,0.0,0,0,0.0,1
493,8,5,3,7,57688.3,1,0,0.14285714285714285,20.0,1.0,0,0,25.0,1
494,15,11,4,14,192246.79,1,0,0.07142857142857142,15.0,0.0,0,0,17.5,1
495,6,5,1,5,73234.09,2,1,0.4,45.0,0.0,0,0,72.5,1
496,3,2,1,2,37277.61,0,0,0.0,0.0,0.0,0,0,0.0,1
497,3,2,1,2,11572.57,1,0,0.5,15.0,0.0,0,0,17.5,1
498,2,1,1,1,19621.48,0,0,0.0,0.0,0.0,0,0,0.0,0
499,2,1,1,1,-20617.54,0,0,0.0,0.0,0.0,0,0,0.0,0
500,23,17,6,22,276056.85,4,1,0.18181818181818182,50.0,1.0,0,0,100.0,1
501,3,2,1,2,19604.760000000002,2,0,1.0,15.0,0.0,0,0,27.5,1
502,5,4,1,4,61714.91,1,0,0.25,18.0,0.0,0,0,19.0,1
503,9,7,2,8,115390.66,1,0,0.125,18.0,0.0,0,0,19.0,1
504,23,16,7,22,212405.08000000002,5,1,0.22727272727272727,60.0,3.0,0,0,125.0,1
505,17,14,3,16,161298.8,3,0,0.1875,22.0,1.0,0,0,46.0,1
506,3,2,1,2,30371.519999999997,0,0,0.0,0.0,0.0,0,0,0.0,1
507,3,2,1,2,14002.06,1,0,0.5,15.0,0.0,0,0,17.5,1
508,5,4,1,4,71309.7,0,0,0.0,0.0,0.0,0,0,0.0,1
509,13,11,2,12,126467.25,2,0,0.16666666666666666,15.0,0.0,0,0,27.5,1
510,4,3,1,3,13754.44,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
511,5,4,1,4,45191.090000000004,0,0,0.0,3.0,0.0,0,0,1.5,1
512,3,2,1,2,21489.6,0,0,0.0,15.0,1.0,0,0,12.5,1
513,4,3,1,3,32360.66,0,0,0.0,15.0,1.0,0,0,12.5,1
514,2,1,1,1,18842.1,0,0,0.0,5.0,0.0,0,0,2.5,0
515,12,9,3,11,127753.26,3,1,0.2727272727272727,65.0,1.0,1,3,111.5,1
516,4,3,1,3,23467.23,0,0,0.0,20.0,1.0,0,0,15.0,1
517,3,2,1,2,3060.8,0,0,0.0,0.0,0.0,0,0,0.0,1
518,10,8,2,9,68101.08,1,0,0.1111111111111111,15.0,0.0,0,0,17.5,1
519,3,2,1,2,5572.97,1,0,0.5,15.0,0.0,0,0,17.5,1
520,2,1,1,1,312.59,0,0,0.0,0.0,0.0,0,0,0.0,0
521,36,28,8,35,292391.84,4,1,0.11428571428571428,45.0,0.0,0,0,92.5,1
522,4,3,1,3,48229.8,0,0,0.0,0.0,0.0,0,0,0.0,1
523,5,4,1,4,44763.46,1,0,0.25,15.0,0.0,0,0,17.5,1
524,6,5,1,5,65688.18,1,0,0.2,15.0,0.0,0,0,17.5,1
525,17,13,4,16,181319.75,2,1,0.125,45.0,1.0,2,0,87.5,1
526,4,2,2,3,26908.300000000003,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
527,4,3,1,3,36336.450000000004,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
528,4,3,1,3,31664.79,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
529,3,2,1,2,34110.89,0,0,0.0,20.0,1.0,0,0,15.0,1
530,3,2,1,2,8421.42,1,0,0.5,15.0,0.0,0,0,17.5,1
531,4,2,2,3,38211.619999999995,0,0,0.0,0.0,0.0,0,0,0.0,1
532,3,2,1,2,7484.8,0,0,0.0,0.0,0.0,0,0,0.0,1
533,8,6,2,7,68411.45999999999,0,0,0.0,0.0,0.0,0,0,0.0,1
534,3,2,1,2,29569.88,0,0,0.0,0.0,0.0,0,0,0.0,1
535,5,4,1,4,17297.25,1,0,0.25,15.0,0.0,0,0,17.5,1
536,6,5,1,5,80599.72,3,0,0.6,25.0,0.0,0,5,57.5,1
537,8,6,2,7,71081.84,1,1,0.14285714285714285,45.0,0.0,0,0,62.5,1
538,9,7,2,8,93006.26999999999,0,0,0.0,5.0,0.0,0,0,2.5,1
539,6,5,1,5,40629.11,0,0,0.0,15.0,1.0,0,0,12.5,1
540,4,3,1,3,33848.619999999995,1,1,0.3333333333333333,55.0,0.0,1,0,72.5,1
541,3,2,1,2,24088.16,0,0,0.0,0.0,0.0,0,0,0.0,1
542,6,5,1,5,86276.76999999999,0,0,0.0,15.0,1.0,0,0,12.5,1
543,8,6,2,7,101980.28,1,0,0.14285714285714285,15.0,0.0,0,0,17.5,1
544,6,4,2,5,71694.28,0,0,0.0,15.0,1.0,0,0,12.5,1
545,5,4,1,4,55881.91,0,0,0.0,0.0,0.0,0,0,0.0,1
546,3,2,1,2,22217.8,0,0,0.0,0.0,0.0,0,0,0.0,1
547,5,4,1,4,65798.75,0,0,0.0,3.0,0.0,0,0,1.5,1
548,6,5,1,5,18366.489999999998,0,0,0.0,2.0,0.0,0,0,1.0,1
549,8,5,3,7,90126.08,1,0,0.14285714285714285,15.0,0.0,0,0,17.5,1
550,4,2,2,3,55808.93,1,0,0.3333333333333333,18.0,0.0,0,0,19.0,1
551,13,9,4,12,122620.52,1,0,0.08333333333333333,15.0,0.0,0,0,17.5,1
552,11,8,3,10,124081.0,0,0,0.0,5.0,0.0,0,0,2.5,1
553,5,3,2,4,56654.93,1,1,0.25,45.0,0.0,0,0,62.5,1
554,6,4,2,5,31546.61,1,1,0.2,45.0,0.0,0,0,62.5,1
555,2,1,1,1,7354.98,0,0,0.0,0.0,0.0,0,0,0.0,0
556,5,4,1,4,29238.54,0,0,0.0,15.0,1.0,0,0,12.5,1
557,15,11,4,14,161538.93,2,0,0.14285714285714285,15.0,1.0,0,0,32.5,1
558,4,2,2,3,35128.61,0,0,0.0,5.0,0.0,0,0,2.5,1
559,9,7,2,8,88360.05,0,0,0.0,15.0,1.0,0,0,12.5,1
560,39,29,10,38,488894.1,6,2,0.15789473684210525,55.0,0.0,2,0,157.5,1
561,16,13,3,15,168382.77,4,1,0.26666666666666666,55.0,0.0,0,6,115.5,1
562,3,2,1,2,26584.04,0,0,0.0,0.0,0.0,0,0,0.0,1
563,2,1,1,1,15977.69,0,0,0.0,5.0,0.0,0,0,2.5,0
564,8,6,2,7,74673.77,0,0,0.0,8.0,0.0,0,0,4.0,1
565,4,3,1,3,29210.72,0,0,0.0,0.0,0.0,0,0,0.0,1
566,3,2,1,2,22746.28,0,0,0.0,5.0,0.0,0,0,2.5,1
567,2,1,1,1,13282.42,0,0,0.0,0.0,0.0,0,0,0.0,0
568,8,5,3,7,77506.48999999999,2,0,0.2857142857142857,28.0,0.0,2,0,44.0,1
569,10,8,2,9,148146.15,0,0,0.0,15.0,1.0,0,0,12.5,1
570,4,3,1,3,23993.21,0,0,0.0,0.0,0.0,0,0,0.0,1
571,3,2,1,2,20346.42,0,0,0.0,15.0,1.0,0,0,12.5,1
572,3,2,1,2,39623.34,0,0,0.0,0.0,0.0,0,0,0.0,1
573,3,2,1,2,24354.35,0,0,0.0,0.0,0.0,0,0,0.0,1
574,9,7,2,8,138617.08,0,0,0.0,15.0,3.0,0,0,22.5,1
575,27,21,6,26,289656.46,2,2,0.07692307692307693,45.0,0.0,0,0,102.5,1
576,4,3,1,3,31187.870000000003,0,0,0.0,0.0,0.0,0,0,0.0,1
577,3,2,1,2,25791.260000000002,0,0,0.0,3.0,0.0,0,0,1.5,1
578,3,2,1,2,22867.48,0,0,0.0,5.0,0.0,0,0,2.5,1
579,7,5,2,6,86693.89,0,0,0.0,0.0,0.0,0,0,0.0,1
580,35,25,10,34,288669.33999999997,3,0,0.08823529411764706,30.0,2.0,0,0,55.0,1
581,5,4,1,4,52637.75,2,2,0.5,65.0,1.0,1,4,134.5,1
582,6,5,1,5,65298.29,1,1,0.2,45.0,0.0,0,0,62.5,1
583,14,8,6,13,159394.47,1,1,0.07692307692307693,45.0,2.0,0,0,72.5,1
584,4,3,1,3,31125.43,0,0,0.0,0.0,0.0,0,0,0.0,1
585,3,2,1,2,32814.35,0,0,0.0,0.0,0.0,0,0,0.0,1
586,8,6,2,7,99315.97,2,1,0.2857142857142857,45.0,0.0,0,0,72.5,1
587,2,1,1,1,2488.87,0,0,0.0,0.0,0.0,0,0,0.0,0
588,4,3,1,3,38482.21,0,0,0.0,5.0,0.0,0,0,2.5,1
589,5,4,1,4,35522.5,1,0,0.25,18.0,0.0,0,0,19.0,1
590,2,1,1,1,8506.71,1,1,1.0,45.0,0.0,0,0,62.5,0
591,2,1,1,1,6701.68,0,0,0.0,0.0,0.0,0,0,0.0,0
592,5,4,1,4,53786.06,0,0,0.0,20.0,1.0,0,0,15.0,1
593,6,4,2,5,69658.69,1,0,0.2,20.0,0.0,0,0,20.0,1
594,7,5,2,6,24050.72,0,0,0.0,0.0,0.0,0,0,0.0,1
595,6,4,2,5,42527.88,2,1,0.4,45.0,0.0,0,0,72.5,1
596,2,1,1,1,19212.84,0,0,0.0,0.0,0.0,0,0,0.0,0
597,9,7,2,8,86462.46,1,1,0.125,45.0,0.0,0,0,62.5,1
598,3,2,1,2,30030.4,1,0,0.5,20.0,0.0,0,0,20.0,1
599,4,3,1,3,18965.69,0,0,0.0,0.0,0.0,0,0,0.0,1
600,4,3,1,3,20549.66,0,0,0.0,0.0,0.0,0,0,0.0,1
601,3,2,1,2,17330.43,0,0,0.0,0.0,0.0,0,0,0.0,1
602,6,4,2,5,81963.27,0,0,0.0,0.0,0.0,0,0,0.0,1
603,2,1,1,1,16906.78,0,0,0.0,0.0,0.0,0,0,0.0,0
604,6,5,1,5,38048.0,0,0,0.0,0.0,0.0,0,0,0.0,1
605,9,7,2,8,30947.74,1,0,0.125,20.0,1.0,0,0,25.0,1
606,9,6,3,8,139598.7,1,0,0.125,15.0,0.0,0,0,17.5,1
607,10,7,3,9,112108.09,1,1,0.1111111111111111,60.0,0.0,2,0,80.0,1
608,2,1,1,1,19926.85,0,0,0.0,0.0,0.0,0,0,0.0,0
609,9,7,2,8,99906.22,1,1,0.125,50.0,0.0,0,0,65.0,1
610,6,5,1,5,62846.16,0,0,0.0,15.0,1.0,0,0,12.5,1
611,3,2,1,2,23010.54,1,1,0.5,45.0,0.0,0,0,62.5,1
612,6,4,2,5,55419.71,1,0,0.2,18.0,0.0,0,0,19.0,1
613,6,4,2,5,48081.08,0,0,0.0,0.0,0.0,0,0,0.0,1
614,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
615,5,4,1,4,46247.99,0,0,0.0,0.0,0.0,0,0,0.0,1
616,23,15,8,22,273312.91,2,0,0.09090909090909091,20.0,2.0,0,0,40.0,1
617,8,5,3,7,52091.86,1,1,0.14285714285714285,45.0,0.0,0,0,62.5,1
618,6,5,1,5,66828.94,0,0,0.0,15.0,1.0,0,0,12.5,1
619,9,6,3,8,116793.33,3,0,0.375,18.0,1.0,0,0,44.0,1
620,5,4,1,4,39886.62,0,0,0.0,3.0,0.0,0,0,1.5,1
621,3,2,1,2,25759.03,0,0,0.0,15.0,1.0,0,0,12.5,1
622,4,3,1,3,21554.22,0,0,0.0,0.0,0.0,0,0,0.0,1
623,3,2,1,2,9498.51,0,0,0.0,5.0,0.0,0,0,2.5,1
624,13,10,3,12,129580.39,2,1,0.16666666666666666,50.0,1.0,0,0,80.0,1
625,21,15,6,20,204137.27,3,1,0.15,60.0,2.0,1,0,105.0,1
626,4,3,1,3,11590.45,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
627,3,2,1,2,-188.3199999999997,0,0,0.0,0.0,0.0,0,0,0.0,1
628,4,3,1,3,37782.7,0,0,0.0,0.0,0.0,0,0,0.0,1
629,9,7,2,8,117752.98000000001,1,0,0.125,15.0,0.0,0,0,17.5,1
630,3,2,1,2,8378.91,0,0,0.0,0.0,0.0,0,0,0.0,1
631,2,1,1,1,6069.34,0,0,0.0,0.0,0.0,0,0,0.0,0
632,8,6,2,7,45696.86,2,1,0.2857142857142857,45.0,2.0,0,0,82.5,1
633,4,3,1,3,1699.699999999999,0,0,0.0,0.0,0.0,0,0,0.0,1
634,4,3,1,3,49303.7,0,0,0.0,0.0,0.0,0,0,0.0,1
635,4,3,1,3,4786.45,1,0,0.3333333333333333,30.0,1.0,0,0,30.0,1
636,6,4,2,5,62722.32,1,1,0.2,45.0,0.0,0,0,62.5,1
637,13,10,3,12,109501.23,3,2,0.25,85.0,1.0,3,6,170.5,1
638,12,10,2,11,131315.16999999998,0,0,0.0,5.0,0.0,0,0,2.5,1
639,3,2,1,2,22398.98,0,0,0.0,15.0,1.0,0,0,12.5,1
640,11,7,4,10,93726.09,1,0,0.1,20.0,0.0,0,0,20.0,1
641,3,2,1,2,32228.67,0,0,0.0,0.0,0.0,0,0,0.0,1
642,3,2,1,2,16941.78,0,0,0.0,0.0,0.0,0,0,0.0,1
643,8,6,2,7,68406.72,0,0,0.0,0.0,0.0,0,0,0.0,1
644,4,3,1,3,51355.3,0,0,0.0,0.0,0.0,0,0,0.0,1
645,11,8,3,10,39627.61,1,1,0.1,50.0,1.0,0,0,70.0,1
