merchant_id,merchant_name,merchant_category_final,transaction_count,transaction_value,average_transaction_value,chargeback_transactions,fraud_chargeback_transactions,high_risk_transactions,risky_status_transactions,high_chargeback_merchant_transactions,chargeback_ratio,fraud_chargeback_ratio,high_risk_transaction_ratio
MCH8747,,,1,7594.56,7594.56,1,0,0,0,0,1.0,0.0,0.0
MCH8815,,,1,18451.32,18451.32,1,0,0,0,0,1.0,0.0,0.0
MCH8842,"Bala, Pillai and Kala",OTHER,1,3435.12,3435.12,1,1,1,0,0,1.0,1.0,1.0
MCH8883,,,1,6046.15,6046.15,1,0,0,0,0,1.0,0.0,0.0
MCH8886,,,1,5842.55,5842.55,1,0,0,0,0,1.0,0.0,0.0
MCH8890,"Kumar, Yogi and Seshadri",MISC_RETAIL,1,24602.92,24602.92,1,1,1,0,0,1.0,1.0,1.0
MCH8902,Sabharwal Ltd,GROCERY,1,20169.63,20169.63,1,0,0,0,0,1.0,0.0,0.0
MCH8955,"  Gade, Venkatesh and Bedi  ",MISC_RETAIL,1,0.0,,1,1,1,0,0,1.0,1.0,1.0
MCH8964,,,1,11767.81,11767.81,1,1,1,0,0,1.0,1.0,1.0
MCH9025,,,1,23913.15,23913.15,1,1,1,0,0,1.0,1.0,1.0
MCH9065,,,1,0.0,,1,0,0,0,0,1.0,0.0,0.0
MCH9128,"Vig, Menon and Prabhakar",STATIONERY,1,2955.32,2955.32,1,0,0,0,0,1.0,0.0,0.0
MCH9152,KARA-PARIKH,TELECOM,1,20309.81,20309.81,1,0,0,0,0,1.0,0.0,0.0
MCH9163,,,1,5512.38,5512.38,1,0,0,0,0,1.0,0.0,0.0
MCH9181,,,1,8989.88,8989.88,1,0,0,0,0,1.0,0.0,0.0
MCH9203,PATEL-BHASIN,HOTEL_LODGING,1,10625.61,10625.61,1,0,0,0,0,1.0,0.0,0.0
MCH9268,,,1,11337.01,11337.01,1,1,1,0,0,1.0,1.0,1.0
MCH9280,,,1,22042.07,22042.07,1,1,1,0,0,1.0,1.0,1.0
MCH9295,,,1,21568.23,21568.23,1,0,0,0,0,1.0,0.0,0.0
MCH9315,,,1,13243.78,13243.78,1,0,0,0,0,1.0,0.0,0.0
MCH9555,"nadig, kumer and nath",MEDICAL_STORE,1,11612.03,11612.03,1,0,0,0,0,1.0,0.0,0.0
MCH9604,Merchant-Johal,RETAIL,1,13490.27,13490.27,1,0,0,0,0,1.0,0.0,0.0
MCH9649,Sachdeva-Dey,HOTEL_LODGING,1,3561.25,3561.25,1,0,0,0,0,1.0,0.0,0.0
MCH9687,,,1,0.0,,1,0,0,0,0,1.0,0.0,0.0
MCH9691,,,1,4342.6,4342.6,1,0,0,0,0,1.0,0.0,0.0
MCH9696,D’Alia-Bhardwaj,MISC_RETAIL,1,12602.39,12602.39,1,0,0,0,0,1.0,0.0,0.0
MCH9789,,,1,4544.14,4544.14,1,0,0,0,0,1.0,0.0,0.0
MCH9859,Mukherjee-Agate,OTHER,1,21408.57,21408.57,1,0,0,0,0,1.0,0.0,0.0
MCH9860,,,1,4619.63,4619.63,1,1,1,0,0,1.0,1.0,1.0
MCH9888,"Contractor, Mohanty and Devi",PHARMACY,1,10222.36,10222.36,1,0,0,0,0,1.0,0.0,0.0
MCH9898,,,1,0.0,,1,0,0,0,0,1.0,0.0,0.0
MCH9935,Sahni-Barad,MISC_RETAIL,1,21145.16,21145.16,1,0,0,0,0,1.0,0.0,0.0
MCH9965,,,1,19826.63,19826.63,1,1,1,0,0,1.0,1.0,1.0
MCH1508,,,4,50291.64,12572.91,3,1,1,0,4,0.75,0.25,0.25
MCH4067,,,4,36502.98,12167.660000000002,3,1,1,0,4,0.75,0.25,0.25
MCH4243,"Ramesh, Venkatesh and Ravel",RETAIL,4,48177.369999999995,16059.123333333331,3,2,3,0,4,0.75,0.5,0.75
MCH5530,,,4,46575.19,11643.7975,3,2,2,0,4,0.75,0.5,0.5
MCH6678,,,4,68884.54000000001,17221.135000000002,3,2,2,0,4,0.75,0.5,0.5
MCH1537,Goswami-Sibal,FOOD_SERVICES,3,49389.36,16463.12,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH1711,"Sastry, Kota and Merchant",GROCERY,3,10852.91,3617.6366666666668,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH2004,,,3,43872.22,14624.073333333334,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH2400,,,3,5483.09,1827.6966666666667,2,2,2,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
MCH2879,"Pillay, Vora and Karnik",FOOD_SERVICES,3,31512.019999999997,15756.009999999998,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH2986,  Kade-Anne  ,TRAVEL,3,5885.6799999999985,1961.8933333333327,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH3096,"Pradhan, Anne and Dhillon",FOOD_SERVICES,3,36871.2,12290.4,2,2,2,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
MCH3213,,,3,62902.56,20967.52,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH3478,,,3,25311.1,8437.033333333333,2,1,1,0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH3548,"Bhakta, Dhaliwal and Comar",PHONE SERVICE,3,45640.7,22820.35,2,0,0,0,3,0.6666666666666666,0.0,0.0
MCH3745,,,3,48109.51,16036.503333333334,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH3771,Bumb Inc,MISC_RETAIL,3,32208.64,10736.213333333333,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH3855,,,3,26475.39,8825.13,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH4059,,,3,36564.770000000004,12188.256666666668,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH4418,,,3,22676.38,11338.19,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH4783,,,3,41177.44,13725.813333333334,2,2,2,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
MCH4919,,,3,22864.26,7621.419999999999,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH5012,,,3,48192.82,16064.273333333333,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH5017,"Datta, Sinha and Pat1a",HOTEL_LODGING,3,14699.970000000001,7349.985000000001,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH5067,Mangat-Pant,TELECOM,3,21763.93,10881.965,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH5102,,,3,45587.63,15195.876666666665,2,1,1,0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH5111,Ramachandran Group,DEPARTMENT STORE,3,20696.690000000002,10348.345000000001,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH5429,,,3,17883.760000000002,5961.253333333334,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH5569,"Thaman, Kar and Dass",MISC_RETAIL,3,17320.13,8660.065,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH5891,,,3,1578.0599999999977,526.0199999999992,2,0,1,0,3,0.6666666666666666,0.0,0.3333333333333333
MCH5917,"TARA, BHASIN AND SINGH",PHARMACY,3,41981.979999999996,13993.993333333332,2,2,2,3,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
MCH6095,"Sahota, Misra and Kata",STATIONERY,3,31648.78,10549.593333333332,2,1,1,0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH6122,Som-Seth,TRANSPORT,3,50738.32,16912.773333333334,2,2,2,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
MCH6209,,,3,38354.130000000005,12784.710000000001,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH6266,,,3,18991.05,6330.349999999999,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH6316,,,3,13975.93,6987.965,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH6527,"Menon, Subramanian and Pai",HOTEL_LODGING,3,28916.8,9638.933333333332,2,2,2,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
MCH6553,,,3,8955.51,4477.755,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH6594,Varkey-Bhatti,GROCERY,3,39012.75,13004.25,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH6651,"Mahajan, Vig and Balakrishnan",GROCERY,3,29077.56,14538.78,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH6659,,,3,14664.630000000001,7332.3150000000005,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH6701,,,3,38379.86,12793.286666666667,2,1,2,0,3,0.6666666666666666,0.3333333333333333,0.6666666666666666
MCH6726,Boase-Chatterjee,HOTEL_LODGING,3,31913.47,10637.823333333334,2,0,0,3,0,0.6666666666666666,0.0,0.0
MCH6838,Wali-Nair,PHARMACY,3,27027.83,9009.276666666667,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH6858,,,3,16224.96,5408.32,2,0,0,0,3,0.6666666666666666,0.0,0.0
MCH6963,,,3,32493.960000000003,10831.320000000002,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH6972,Badal-Kamdar,HOTEL_LODGING,3,49916.810000000005,16638.93666666667,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH7002,,,3,37478.96,18739.48,2,0,0,0,3,0.6666666666666666,0.0,0.0
MCH7078,"Vasa, Gade and Viswanathan",APPAREL,3,39115.51,13038.503333333334,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH7090,,,3,30936.4,10312.133333333333,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH7201,"patil, mahajan and issac",MISC_RETAIL,3,22065.15,7355.05,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH7297,"Bhasin, Sankar and Pradhan",FOOD_SERVICES,3,11550.91,5775.455,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH7786,,,3,49929.55,16643.183333333334,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH7933,BaradInc,FOOD_SERVICES,3,24927.1,12463.55,2,1,1,3,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH7982,De0 Ltd,DEPARTMENT STORE,3,29815.54,9938.513333333334,2,1,1,0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH8232,,,3,12254.92,6127.46,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH8466,dani plc,MISC_RETAIL,3,18368.76,9184.38,2,1,1,0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH8586,,,3,46458.83,15486.276666666667,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH8674,"Mani, Dutta and Issac",FOOD_SERVICES,3,36081.05,18040.525,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH8965,Lal and Sons,BOOKS,3,28312.33,14156.165,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH9040,  Sharma-Dubey  ,STATIONERY,3,61181.54,20393.846666666668,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH9051,"Gara, Keer and Padmanabhan",TELECOM,3,25230.91,8410.303333333333,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH9183,,,3,46214.17,15404.723333333333,2,2,2,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
MCH9431,Madan-Kota,TRAVEL,3,31917.059999999998,15958.529999999999,2,2,2,0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
MCH9568,,,3,48625.85,16208.616666666667,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH9592,,,3,53656.5,17885.5,2,2,2,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
MCH9657,,,3,25366.300000000003,8455.433333333334,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH9874,,,3,27666.58,13833.29,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH9955,Bumb Ltd,PHARMACY,3,31907.84,15953.92,2,0,0,0,0,0.6666666666666666,0.0,0.0
MCH9979,"Bandi, Gupta and Sarma",TRANSPORT,3,60052.490000000005,20017.49666666667,2,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
MCH2179,CHANDA-SURA,APPAREL,5,41623.73,8324.746000000001,3,2,2,0,5,0.6,0.4,0.4
MCH2497,,,5,54937.75,13734.4375,3,0,0,0,5,0.6,0.0,0.0
MCH3285,"Prasad, Luthra and Suri",RETAIL,5,46673.46000000001,11668.365000000002,3,0,0,0,5,0.6,0.0,0.0
MCH3587,  Sagar-Raval  ,HOTEL_LODGING,5,53437.81,10687.562,3,1,1,0,5,0.6,0.2,0.2
MCH5177,,,5,80599.72,16119.944,3,0,0,0,5,0.6,0.0,0.0
MCH6973,,,6,71718.81,14343.761999999999,3,1,1,0,6,0.5,0.16666666666666666,0.16666666666666666
MCH1079,Sharaf and Sons,MOBILE RECHARGE,4,52637.75,13159.4375,2,2,2,0,4,0.5,0.5,0.5
MCH1430,"Bhavsar, Dora and Singh",FOOD_SERVICES,4,38048.79,9512.1975,2,0,0,0,0,0.5,0.0,0.0
MCH1704,"Shukla, Hari and Chopra",TRANSPORT,4,34513.6,11504.533333333333,2,0,0,0,0,0.5,0.0,0.0
MCH1708,,,4,30903.25,7725.8125,2,0,0,0,0,0.5,0.0,0.0
MCH1890,,,4,35810.19,11936.730000000001,2,0,0,0,4,0.5,0.0,0.0
MCH2059,,,4,46073.33,11518.3325,2,0,0,0,0,0.5,0.0,0.0
MCH2104,Iyengar PLC,APPAREL,4,52405.5,13101.375,2,1,1,4,0,0.5,0.25,0.25
MCH2149,"Doctor, Varughese and Hans",STATIONERY,4,15376.669999999998,3844.1674999999996,2,1,1,0,0,0.5,0.25,0.25
MCH2231,"Goyal, Balakrishnan and Patla",HOTEL_LODGING,4,36854.57,9213.6425,2,0,0,4,0,0.5,0.0,0.0
MCH2269,"dalal, samra and kala",HOTEL_LODGING,4,24810.1,6202.525,2,2,2,0,0,0.5,0.5,0.5
MCH2884,Malhotra-Sarin,BOOKS,4,41054.26,13684.753333333334,2,0,0,0,0,0.5,0.0,0.0
MCH3105,Bandi PLC,DEPARTMENT STORE,4,37704.18,12568.06,2,0,0,0,0,0.5,0.0,0.0
MCH3215,,,4,12741.24,3185.31,2,1,1,0,0,0.5,0.25,0.25
MCH3947,,,4,42577.08,10644.27,2,1,1,0,4,0.5,0.25,0.25
MCH3987,"Dubey, Aggarwa1 and Mangat",BOOKS,4,65887.25,16471.8125,2,1,1,0,0,0.5,0.25,0.25
MCH4011,,,4,39315.909999999996,9828.977499999999,2,0,0,0,0,0.5,0.0,0.0
MCH4029,Kuruvilla and Sons,GROCERY,4,24925.77,6231.4425,2,0,0,0,0,0.5,0.0,0.0
MCH4060,,,4,58605.33,14651.3325,2,1,1,0,0,0.5,0.25,0.25
MCH4194,Srinivasan-Lala,TRANSPORT,4,71261.04000000001,17815.260000000002,2,0,0,0,0,0.5,0.0,0.0
MCH4342,"bhavsar, mital and garde",TRANSPORT,4,27395.78,9131.926666666666,2,1,1,4,0,0.5,0.25,0.25
MCH4401,BEDI AND SONS,APPAREL,4,41491.75,10372.9375,2,0,0,0,0,0.5,0.0,0.0
MCH4473,,,4,26185.149999999998,6546.287499999999,2,2,2,0,0,0.5,0.5,0.5
MCH4530,"BHANDARI, RAMAKRISHNAN AND SRINIVASAN",FOOD_SERVICES,4,56261.99,18753.996666666666,2,0,0,0,0,0.5,0.0,0.0
MCH4546,,,4,50932.740000000005,12733.185000000001,2,0,0,0,0,0.5,0.0,0.0
MCH4765,madan-pandey,APPAREL,4,38635.29,9658.8225,2,1,1,0,0,0.5,0.25,0.25
MCH4776,Bobal-Dutta,GROCERY,4,33727.55,11242.516666666668,2,1,1,0,0,0.5,0.25,0.25
MCH4843,Dugar-Master,MEDICAL,4,67816.68,16954.17,2,0,0,0,0,0.5,0.0,0.0
MCH4870,Rana Inc,TELECOM,4,38402.54,9600.635,2,1,1,4,0,0.5,0.25,0.25
MCH4980,Batra LLC,GROCERY,4,48457.8,12114.45,2,1,1,0,0,0.5,0.25,0.25
MCH4981,,,4,37867.46,12622.486666666666,2,0,0,0,0,0.5,0.0,0.0
MCH5009,arora-wagle,APPAREL,4,32109.839999999997,8027.459999999999,2,1,1,4,0,0.5,0.25,0.25
MCH5134,,,4,24456.370000000003,6114.092500000001,2,1,1,0,0,0.5,0.25,0.25
MCH5179,,,4,32731.29,8182.8225,2,0,0,0,0,0.5,0.0,0.0
MCH5335,Daya1-Gera,HOTEL_LODGING,4,51976.76,17325.586666666666,2,1,1,0,0,0.5,0.25,0.25
MCH5342,,,4,70313.5,17578.375,2,0,0,0,0,0.5,0.0,0.0
MCH5474,,,4,55666.689999999995,13916.672499999999,2,2,2,0,0,0.5,0.5,0.5
MCH5556,  Pau-Kale  ,MEDICAL_STORE,4,44392.55,11098.1375,2,0,0,0,0,0.5,0.0,0.0
MCH5628,,,4,68632.19,17158.0475,2,0,0,0,0,0.5,0.0,0.0
MCH5832,,,4,63999.59,21333.196666666667,2,0,0,0,0,0.5,0.0,0.0
MCH5865,,,4,54537.24,13634.31,2,0,0,0,0,0.5,0.0,0.0
MCH5940,,,4,68697.02,17174.255,2,2,2,0,0,0.5,0.5,0.5
MCH6092,,,4,48985.87,16328.623333333335,2,0,0,0,4,0.5,0.0,0.0
MCH6203,,,4,41491.75,10372.9375,2,1,1,0,0,0.5,0.25,0.25
MCH6239,"MAJUMDAR, LANKA AND SEHGAL",BOOKS,4,15221.65,7610.825,2,1,1,0,0,0.5,0.25,0.25
MCH6471,,,4,27018.95,9006.316666666668,2,1,1,0,0,0.5,0.25,0.25
MCH6538,,,4,55407.07,18469.023333333334,2,1,1,0,4,0.5,0.25,0.25
MCH6780,"  Bhatia, Dalal and Kapur  ",MISC_RETAIL,4,29465.32,7366.33,2,0,0,0,0,0.5,0.0,0.0
MCH6822,"Sankar, Deol and Goswami",TELECOM,4,69872.15,17468.0375,2,1,1,0,0,0.5,0.25,0.25
MCH6924,,,4,46423.95,11605.9875,2,1,1,0,4,0.5,0.25,0.25
MCH7016,Ratti PLC,TRAVEL,4,26075.08,6518.77,2,0,0,0,0,0.5,0.0,0.0
MCH7045,,,4,54489.72,13622.43,2,0,0,0,0,0.5,0.0,0.0
MCH7517,"  Banik, Kamdar and Dada  ",APPAREL,4,31149.68,10383.226666666667,2,2,2,0,0,0.5,0.5,0.5
MCH7526,,,4,51706.17,12926.5425,2,0,0,0,0,0.5,0.0,0.0
MCH7671,,,4,52985.649999999994,13246.412499999999,2,0,0,0,0,0.5,0.0,0.0
MCH8146,Bath-Purohit,STATIONERY,4,77180.47,19295.1175,2,0,0,0,0,0.5,0.0,0.0
MCH8156,,,4,43841.92,10960.48,2,1,1,0,0,0.5,0.25,0.25
MCH8217,,,4,44575.71,11143.9275,2,1,1,0,0,0.5,0.25,0.25
MCH8267,,,4,44998.82,14999.606666666667,2,0,0,0,0,0.5,0.0,0.0
MCH8361,,,4,30255.06,10085.02,2,1,1,0,0,0.5,0.25,0.25
MCH8505,Kamdar-Ghosh,BOOKS,4,35089.92,8772.48,2,0,0,0,0,0.5,0.0,0.0
MCH8539,Arya-Char,APPAREL,4,21484.95,5371.2375,2,1,1,0,4,0.5,0.25,0.25
MCH8715,"Raju,LokeandVora",MISC_RETAIL,4,55812.66,13953.165,2,0,0,0,0,0.5,0.0,0.0
MCH8763,,,4,67790.3,16947.575,2,1,1,0,4,0.5,0.25,0.25
MCH8776,,,4,78451.83,19612.9575,2,1,1,0,0,0.5,0.25,0.25
MCH8824,Mani PLC,OTHER,4,60713.5,20237.833333333332,2,1,1,0,0,0.5,0.25,0.25
MCH8834,,,4,65109.62,16277.405,2,1,1,0,0,0.5,0.25,0.25
MCH8916,,,4,66667.43,16666.8575,2,1,1,0,0,0.5,0.25,0.25
MCH9189,,,4,58831.490000000005,19610.49666666667,2,0,0,0,0,0.5,0.0,0.0
MCH9227,,,4,69887.66,17471.915,2,0,1,0,4,0.5,0.0,0.25
MCH9368,,,4,48504.47,16168.156666666668,2,0,0,0,0,0.5,0.0,0.0
MCH9495,,,4,49969.63,12492.4075,2,1,1,0,0,0.5,0.25,0.25
MCH9539,,,4,37405.03,12468.343333333332,2,2,2,0,0,0.5,0.5,0.5
MCH9572,,,4,22507.440000000002,5626.860000000001,2,2,2,0,4,0.5,0.5,0.5
MCH9606,,,4,12050.75,4016.9166666666665,2,2,2,0,0,0.5,0.5,0.5
MCH9607,,,4,71883.29999999999,17970.824999999997,2,1,1,0,4,0.5,0.25,0.25
MCH9840,"gara, bedi and dua",STATIONERY,4,48221.28,16073.76,2,0,0,0,0,0.5,0.0,0.0
MCH9861,"Mukherjee, Murthy and Jani",TRANSPORT,4,36102.049999999996,12034.016666666665,2,2,2,0,4,0.5,0.5,0.5
MCH9941,Bava and Sons,OTHER,4,48287.44,16095.813333333334,2,1,1,0,0,0.5,0.25,0.25
MCH1012,,,2,15718.07,7859.035,1,0,0,0,0,0.5,0.0,0.0
MCH1045,,,2,24683.96,12341.98,1,1,1,0,0,0.5,0.5,0.5
MCH1077,Mitter and Sons,FOOD_SERVICES,2,11009.2,11009.2,1,0,0,0,0,0.5,0.0,0.0
MCH1095,Mander Group,PHONE SERVICE,2,39338.92,19669.46,1,1,1,0,0,0.5,0.5,0.5
MCH1099,,,2,22656.600000000002,11328.300000000001,1,0,0,0,0,0.5,0.0,0.0
MCH1117,,,2,39623.86,19811.93,1,1,1,0,0,0.5,0.5,0.5
MCH1121,,,2,21227.04,10613.52,1,1,1,0,0,0.5,0.5,0.5
MCH1126,,,2,23002.649999999998,11501.324999999999,1,0,0,0,0,0.5,0.0,0.0
MCH1140,,,2,42052.41,21026.205,1,0,0,0,0,0.5,0.0,0.0
MCH1141,,,2,29162.38,14581.19,1,0,0,0,0,0.5,0.0,0.0
MCH1152,Raman-Choudhury,GROCERY,2,19194.47,9597.235,1,0,0,0,0,0.5,0.0,0.0
MCH1171,Sampath-Shroff,MEDICAL_STORE,2,35733.43,17866.715,1,1,1,0,0,0.5,0.5,0.5
MCH1175,,,2,21689.45,10844.725,1,1,1,0,0,0.5,0.5,0.5
MCH1183,Rajan LLC,FOOD_SERVICES,2,19648.64,9824.32,1,1,1,0,0,0.5,0.5,0.5
MCH1193,"Padmanabhan, Sekhon and Dhawan",FOOD_SERVICES,2,40509.47,20254.735,1,1,1,0,0,0.5,0.5,0.5
MCH1204,,,2,13642.46,6821.23,1,1,1,0,0,0.5,0.5,0.5
MCH1207,"pillai, oak and barman",FOOD_SERVICES,2,11500.96,11500.96,1,0,0,0,0,0.5,0.0,0.0
MCH1226,Nadkarni Ltd,MEDICAL_STORE,2,33503.03,16751.515,1,0,0,0,0,0.5,0.0,0.0
MCH1248,,,2,31736.98,15868.49,1,1,1,0,0,0.5,0.5,0.5
MCH1249,"Garg, Saha and Rattan",OTHER,2,15432.859999999999,7716.429999999999,1,0,0,0,0,0.5,0.0,0.0
MCH1256,Vala Inc,MEDICAL_STORE,2,24542.42,12271.21,1,1,1,0,0,0.5,0.5,0.5
MCH1289,,,2,8677.96,8677.96,1,1,1,0,0,0.5,0.5,0.5
MCH1347,D’ALIA GROUP,HOTEL_LODGING,2,26924.300000000003,13462.150000000001,1,1,1,0,0,0.5,0.5,0.5
MCH1367,,,2,13490.61,6745.305,1,0,0,0,0,0.5,0.0,0.0
MCH1382,,,2,38404.53,19202.265,1,1,1,0,2,0.5,0.5,0.5
MCH1389,munshi-behl,GROCERY,2,14711.07,7355.535,1,1,1,0,0,0.5,0.5,0.5
MCH1407,,,2,0.0,,1,1,1,0,0,0.5,0.5,0.5
MCH1434,Kale and Sons,FOOD_SERVICES,2,37745.490000000005,18872.745000000003,1,1,1,0,0,0.5,0.5,0.5
MCH1441,"Kakar, Parsa and Sodhi",MISC_RETAIL,2,23928.09,23928.09,1,0,0,0,0,0.5,0.0,0.0
MCH1495,,,2,13192.43,6596.215,1,1,1,0,0,0.5,0.5,0.5
MCH1517,,,2,27121.52,13560.76,1,1,1,0,0,0.5,0.5,0.5
MCH1530,"suresh, kadakia and iyer",MEDICAL,2,18648.79,9324.395,1,0,0,0,0,0.5,0.0,0.0
MCH1554,,,2,18595.98,18595.98,1,0,0,0,0,0.5,0.0,0.0
MCH1560,,,2,27432.33,13716.165,1,0,0,0,0,0.5,0.0,0.0
MCH1606,,,2,21344.45,10672.225,1,0,0,0,0,0.5,0.0,0.0
MCH1615,,,2,4779.67,2389.835,1,0,0,0,0,0.5,0.0,0.0
MCH1624,,,2,1357.38,1357.38,1,1,1,0,0,0.5,0.5,0.5
MCH1650,,,2,38421.26,19210.63,1,0,0,0,0,0.5,0.0,0.0
MCH1681,,,2,31369.89,15684.945,1,0,0,0,0,0.5,0.0,0.0
MCH1700,,,2,32524.17,16262.085,1,0,0,0,0,0.5,0.0,0.0
MCH1701,,,2,12054.800000000001,6027.400000000001,1,0,0,0,0,0.5,0.0,0.0
MCH1714,Sampath LLC,APPAREL,2,29229.01,14614.505,1,1,1,0,0,0.5,0.5,0.5
MCH1784,,,2,28789.32,14394.66,1,0,0,0,0,0.5,0.0,0.0
MCH1796,Kohli-Nagar,BOOKS,2,35008.7,17504.35,1,0,0,0,0,0.5,0.0,0.0
MCH1803,,,2,22339.72,11169.86,1,0,0,0,0,0.5,0.0,0.0
MCH1808,,,2,21344.58,10672.29,1,0,0,0,0,0.5,0.0,0.0
MCH1820,,,2,3048.47,3048.47,1,0,0,0,0,0.5,0.0,0.0
MCH1826,,,2,23829.28,11914.64,1,0,0,0,0,0.5,0.0,0.0
MCH1841,Kadakia-Rao,HOTEL_LODGING,2,-505.0,-252.5,1,1,1,0,0,0.5,0.5,0.5
MCH1844,,,2,32082.57,16041.285,1,0,0,0,0,0.5,0.0,0.0
MCH1845,Goel Inc,TRANSPORT,2,30092.39,15046.195,1,1,1,0,0,0.5,0.5,0.5
MCH1853,Narayanan-Chander,TRANSPORT,2,4152.71,4152.71,1,0,0,0,0,0.5,0.0,0.0
MCH1864,,,2,21366.94,10683.47,1,0,0,0,0,0.5,0.0,0.0
MCH1875,,,2,5572.97,2786.485,1,0,0,0,0,0.5,0.0,0.0
MCH1882,kamdar-banik,FOOD_SERVICES,2,30979.010000000002,15489.505000000001,1,1,1,2,0,0.5,0.5,0.5
MCH1912,Keer-Mitra,TRANSPORT,2,4825.9,2412.95,1,1,1,0,0,0.5,0.5,0.5
MCH1962,,,2,25302.84,12651.42,1,1,1,0,0,0.5,0.5,0.5
MCH1963,,,2,39088.69,19544.345,1,0,0,0,0,0.5,0.0,0.0
MCH1970,,,2,16570.72,8285.36,1,0,0,0,0,0.5,0.0,0.0
MCH1973,Sastry Ltd,APPAREL,2,7689.219999999999,3844.6099999999997,1,1,1,0,0,0.5,0.5,0.5
MCH1988,,,2,13570.72,6785.36,1,0,0,0,0,0.5,0.0,0.0
MCH1989,,,2,11602.52,5801.26,1,0,0,0,0,0.5,0.0,0.0
MCH2005,,,2,14798.779999999999,7399.389999999999,1,0,0,0,0,0.5,0.0,0.0
MCH2007,"MAHAL, DIVAN AND SHARAF",OTHER,2,27468.38,13734.19,1,0,0,0,0,0.5,0.0,0.0
MCH2008,,,2,38167.67,19083.835,1,0,0,0,0,0.5,0.0,0.0
MCH2023,,,2,34579.67,17289.835,1,1,1,0,0,0.5,0.5,0.5
MCH2026,,,2,3173.6699999999983,1586.8349999999991,1,0,0,0,0,0.5,0.0,0.0
